order,urban_rural,landuse_id,landuse_description,manual_label
448357,1,6,HOTEL GLORIA,- ALOJAMENTO
231951,1,6,HOTEL GOIAS NORTE,- ALOJAMENTO
164166,1,6,HOTEL GUANABARA,- ALOJAMENTO
142844,1,6,HOTEL GUAPINDAIA PRACA,- ALOJAMENTO
48639,1,6,HOTEL HAROLDES,- ALOJAMENTO
428448,1,6,HOTEL HAVAI,- ALOJAMENTO
255421,1,6,HOTEL HORIZONTE,- ALOJAMENTO
3594,1,6,HOTEL HOSTAL,- ALOJAMENTO
19473,1,6,HOTEL INCOMOL,- ALOJAMENTO
126126,1,6,HOTEL INDAIATUR,- ALOJAMENTO
383121,1,6,HOTEL JANGADA,- ALOJAMENTO
506626,1,6,HOTEL KENNEDY,- ALOJAMENTO
287358,1,6,HOTEL LAGOS COPA,- ALOJAMENTO
178957,1,6,HOTEL LIDERANCA,- ALOJAMENTO
533602,1,6,HOTEL LINK,- ALOJAMENTO
224362,1,6,HOTEL LISBOA,- ALOJAMENTO
1113,1,6,HOTEL LORISA,- ALOJAMENTO
557353,1,6,HOTEL LUA NOA,- ALOJAMENTO
54905,1,6,HOTEL LUAR,- ALOJAMENTO
387918,1,6,HOTEL MADRID,- ALOJAMENTO
270501,1,6,HOTEL MAIA,- ALOJAMENTO
497056,1,6,HOTEL MENEGHETTI,- ALOJAMENTO
526653,1,6,HOTEL MINEIRO,- ALOJAMENTO
279300,1,6,HOTEL MISTURA BRASILEIRA,- ALOJAMENTO
36555,1,6,HOTEL MOACIR,- ALOJAMENTO
494511,1,6,HOTEL MONACO,- ALOJAMENTO
43992,1,6,HOTEL MONOLITOS,- ALOJAMENTO
543570,1,6,HOTEL MOREIRA,- ALOJAMENTO
93250,1,6,HOTEL MORI,- ALOJAMENTO
204613,2,6,HOTEL NAO FUNCIONANDO,- ALOJAMENTO
529119,2,6,HOTEL NAYMANDA,- ALOJAMENTO
400345,1,6,HOTEL NICK HOTEL,- ALOJAMENTO
309906,1,6,HOTEL NORTE SUL,- ALOJAMENTO
246407,1,6,HOTEL NOVA GUARITA,- ALOJAMENTO
133339,1,6,HOTEL NOVA LISBOA,- ALOJAMENTO
168202,1,6,HOTEL OLHO DAGUA,- ALOJAMENTO
390038,1,6,HOTEL OLIMPIA,- ALOJAMENTO
434038,2,6,HOTEL ORGES,- ALOJAMENTO
244372,1,6,HOTEL PACIFICO,- ALOJAMENTO
369489,1,6,HOTEL PALMAS,- ALOJAMENTO
112768,1,6,HOTEL PARA CAES,OUTRAS ATIVIDADES DE SERVIÇOS
289757,1,6,HOTEL PARA CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
106877,1,6,HOTEL PARA HOSPEDAGEM,- ALOJAMENTO
435326,1,6,HOTEL PARA PETS,OUTRAS ATIVIDADES DE SERVIÇOS
313725,1,6,HOTEL PASTEL,- ALOJAMENTO
282607,1,6,HOTEL PEROLA,- ALOJAMENTO
518321,1,6,HOTEL PH PARISI,- ALOJAMENTO
489275,1,6,HOTEL PIAUI,- ALOJAMENTO
87904,1,6,HOTEL PIAZZA,- ALOJAMENTO
268458,1,6,HOTEL PIRATINI SEM MORADOR,- ALOJAMENTO
540298,1,6,HOTEL PLANALTO,- ALOJAMENTO
356271,1,6,HOTEL PLAZA MAR,- ALOJAMENTO
416158,1,6,HOTEL PORTO BAY,- ALOJAMENTO
484650,1,6,HOTEL PORTO BELO,- ALOJAMENTO
170980,2,6,HOTEL POUSADA,- ALOJAMENTO
299107,1,6,HOTEL POUSADA ARCO IRIS,- ALOJAMENTO
107584,1,6,HOTEL POUSADA DO PRIMO,- ALOJAMENTO
131132,1,6,HOTEL POUSADA LAGOA,- ALOJAMENTO
137308,1,6,HOTEL POUSADA SAO ROQUE,- ALOJAMENTO
154093,1,6,HOTEL POUSADA VITORIA,- ALOJAMENTO
498778,1,6,HOTEL PREMIER,- ALOJAMENTO
465764,1,6,HOTEL PRINCESA,- ALOJAMENTO
371014,1,6,HOTEL QUALITY FORTALEZA,- ALOJAMENTO
289974,1,6,HOTEL RAMADAS,- ALOJAMENTO
62664,1,6,HOTEL REAL,- ALOJAMENTO
182358,1,6,HOTEL RECREIO,- ALOJAMENTO
247213,1,6,HOTEL RIO BRANCO,- ALOJAMENTO
383942,1,6,HOTEL RITTER,- ALOJAMENTO
165203,1,6,HOTEL ROCHA E PADARIA,- ALOJAMENTO
198605,1,6,HOTEL ROMA,- ALOJAMENTO
240570,1,6,HOTEL ROYAL RIO PALACE,- ALOJAMENTO
367987,1,6,HOTEL SAO CARLOS,- ALOJAMENTO
527488,1,6,HOTEL SAO CSRLOS,- ALOJAMENTO
109139,1,6,HOTEL SAO JOSE,- ALOJAMENTO
245811,1,6,HOTEL SAO JOSE DE JAU,- ALOJAMENTO
407288,2,6,HOTEL SAO MATEUS,- ALOJAMENTO
373326,1,6,HOTEL SEAMAR,- ALOJAMENTO
384681,1,6,HOTEL SEM MORADOR,- ALOJAMENTO
41259,1,6,HOTEL SERRANO,- ALOJAMENTO
26293,1,6,HOTEL SETE ILHAS,- ALOJAMENTO
389811,1,6,HOTEL SHERATON,- ALOJAMENTO
216569,1,6,HOTEL SKALA,- ALOJAMENTO
251246,1,6,HOTEL SOMBRA,- ALOJAMENTO
273469,1,6,HOTEL SPAZIO CMPOS JORDAO,- ALOJAMENTO
42110,1,6,HOTEL STA ISABEL,- ALOJAMENTO
110264,1,6,HOTEL TANGARA,- ALOJAMENTO
168070,1,6,HOTEL TRANSITO RIO NEGRO,- ALOJAMENTO
263583,1,6,HOTEL TROPICAL,- ALOJAMENTO
171775,1,6,HOTEL UNIFLAT,- ALOJAMENTO
298540,1,6,HOTEL URBANO PARK HOTEL,- ALOJAMENTO
364057,1,6,HOTEL VAGALUME,- ALOJAMENTO
14538,1,6,HOTEL VAGO,DESOCUPADO
417899,1,6,HOTEL VALE DOS COQUEIROS,- ALOJAMENTO
203821,1,6,HOTEL VENEZA,- ALOJAMENTO
435946,1,6,HOTEL VILA ROSSA,- ALOJAMENTO
297673,1,6,HOTEL VILLA BELLA,- ALOJAMENTO
364180,1,6,HOTEL VITALLI,- ALOJAMENTO
74581,1,3,HOTELARIA DE CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
296741,1,6,HOTELARIA DE CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
397727,1,6,HOTELARIA NS APARECIDA,- ALOJAMENTO
172798,1,6,HOTELARIA PARA CAVALOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
147599,1,6,HOUSE CABELEIREIROS,OUTRAS ATIVIDADES DE SERVIÇOS
134861,1,6,HP SERVICOS AUTOMOTIVOS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
259530,1,5,HRAS,SAÚDE HUMANA E SERVIÇOS SOCIAIS
379372,1,6,HSBC,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
132862,2,5,HSPITAL,SAÚDE HUMANA E SERVIÇOS SOCIAIS
374532,1,6,HTH TRATAMENTO PICINA,OUTRAS ATIVIDADES DE SERVIÇOS
356124,2,6,HUMBERTO CHURRASCARIA,- ALIMENTAÇÃO
188110,1,6,HUMILDES BAR,- ALIMENTAÇÃO
540728,1,6,HYANE VARIEDADES,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO
284518,1,6,ICL INSTALADORA CREDENCIADA LTDA,CONSTRUÇÃO
197718,1,6,IDEAL MODAS VARIEDADES,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO
94522,1,6,IGEEJA ASSEMBLEIA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
337244,1,6,IGEEJA EVANGELICA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
501761,1,6,IGEEJA PENECOSTAL,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
175894,1,6,IGEIJA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
78190,1,6,IGEJA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
439410,1,6,IGEJA  E SALAON,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
342622,1,6,IGEJA  EVANGELICA ASS DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
449248,1,6,IGEJA ADVENTISTA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
414903,1,6,IGEJA AMORC,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
41099,1,6,IGEJA ASSEMBLEIA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
539140,1,6,IGEJA BATISTA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
265887,1,6,IGEJA CAPELANIA MILITAR,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
145057,1,6,IGEJA CATOLICA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
46126,1,6,IGEJA CATOLICA APOSTOLICA ROMANA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
26112,2,6,IGEJA CATOLICA DE SUMAUMA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
352565,1,6,IGEJA CATOLICA DO PERPETUO SOCORRO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
564561,1,6,IGEJA CONGREGACAO CRISTA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
50963,1,6,IGEJA DO EVANGELHO QUADRANGULAR,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
1606,2,6,IGEJA DOIS LAPACHO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
17557,1,6,IGEJA EVANGELICA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
482169,1,6,IGEJA EVANGELICA ASSEMBLEIA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
302318,1,6,IGEJA EVANGELICA ASSEMBLEIA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
483147,1,6,IGEJA INTERNACIONAL DA GRACA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
9261,1,6,IGEJA JAPONESA NAMBEI HONGANJI,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
289404,1,6,IGEJA MUNDIAL DO PODER DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
150967,2,6,IGEJA NOSSA SENHORA DAS GRACAS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
326408,1,6,IGEJA PALAVRA DE CRISTO NO BRASIL,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
82778,1,6,IGEJA PENECOSTAL CAMINHANDO COM JESUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
150326,1,6,IGEJA PRESBITERIANA ADONAI,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
207245,1,6,IGEJA QUADRANGULAR,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
407949,1,6,IGEJA SAO JOSE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
168927,1,6,IGEJA UNIVERSAL DO REINO DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
494838,1,6,IGEREJA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
206750,1,6,IGEREJA EVANGELICA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
125008,1,6,IGERJA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
292350,1,6,IGERJA ASSEBLEIA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
169167,2,6,IGERJA ASSEMBLEIA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
283048,2,6,IGERJA ASSEMBLEIA DE DEUS CADEESO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
282840,2,6,IGERJA CATO L MINERVA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
125154,2,6,IGERJA CATOLICA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
255392,2,6,IGERJA DE SANTA MONICA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
89947,2,6,IGERJA SANTA ROSA DE LIMA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
260909,2,6,IGGREJA PROTESTANTE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
99322,1,6,IGLEJA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
537614,1,6,IGLEJA ADIVENTISTA DO SETIMO DIA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
414650,1,6,IGLEJA ADVENTISTA DO SETIMO DIA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
148216,2,6,IGLEJA ASEMBREIA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
196499,1,6,IGLEJA CASA DA BENCAO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
279021,2,6,IGLEJA CATOLICA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
229748,1,6,IGLEJA DE CANDOBLE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
327011,1,6,IGLEJA PENTECOSTAL DEUS E AMOR,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
151039,2,6,IGLEJA SAO CRISTAVAO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
55218,2,6,IGLEJA SAO PEDRO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
212045,1,6,IGLJA PENDECOSTAL,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
90386,1,6,IGNORADO FECHADO,DESOCUPADO
194117,1,6,IGNORAR,DESOCUPADO
14519,1,6,IGOR LANCHES,- ALIMENTAÇÃO
72833,2,6,IGRAJA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
333448,2,6,IGRAJA ASSEMBLEIA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
432009,1,6,IGRAJA ASSEMBLEIA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
347221,2,6,IGRAJA ASSENBLEIA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
442207,2,6,IGRAJA CATOLICA APOSTOLICA ROMANA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
355242,2,6,IGRAJA CATOLICA ROMANA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
245500,1,6,IGRAJA CONGREGACAO CRISTO NO BRASIL,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
131425,1,6,IGRAJA ENVAGELICA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
326113,2,6,IGRAJA EVANGELICA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
77570,1,6,IGRAJA EVANGELICA MISSIONARIO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
246534,1,6,IGRAJA MATRIZ,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
151251,2,6,IGRAJA NS DAS GRASAS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
341929,1,6,IGRAJA UNIVERSAL REINO DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
35512,2,6,IGRE CATOLICA DE ALTO TRINTADE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
233266,2,6,IGRE CONGREGRACAO CRISTA NO BRASIL,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
436149,1,6,IGRE JA ASSEMBLEIA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
3607,1,6,IGREA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
322822,1,6,IGREA ASSEMBLEIA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
491486,2,6,IGREA CATOLICA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
442108,1,6,IGREA EVANGELICA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
298870,2,6,IGREA MINGUA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
199545,1,6,IGREA NOSSA SENHORA DAS DORES,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
544270,1,6,IGREAA ASSEMBLEIA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
95258,1,6,IGREAJA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
542949,1,6,IGREAJA BATISTA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
235568,2,6,IGREAJA TRES BARRAS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
19273,1,6,IGREAJA UNIVERSAL DO REINO DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
207508,1,6,IGREEJA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
154512,2,6,IGREGA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
448758,2,6,IGREGA ASS DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
525020,2,6,IGREGA CATOLICA APOSTOLICA ROMANA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
76403,1,6,IGREGA EVANGELICA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
198892,2,6,IGREGINHA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
530298,1,6,IGREHA MATRIZ SAO CAETANO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
528925,2,6,IGREHJA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
578988,1,6,IGREIA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
518902,1,6,IGREIA A VERDADE QUE LIBERTA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
222452,1,6,IGREIA ASSEMBLEIA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
84577,2,6,IGREIA DA PAZ,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
3972,2,6,IGREIJA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
369655,1,6,IGREIJA  ASSEBLEIA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
143680,1,6,IGREIJA ADVENTISTA DO 7 DIA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
22443,1,6,IGREIJA ASSEMBLEIA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
287009,1,6,IGREIJA ASSEMBLEIA DE DEUS MINISTERIO MA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
133735,1,6,IGREIJA ASSEMBLEIA DE DEUS MISSAO ALIANC,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
249234,1,6,IGREIJA ASSEMBLEIA DE DEUS NOVA JERUSALE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
525314,1,6,IGREIJA ASSEMBLEIA DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
365310,1,6,IGREIJA ASSENBLEIA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
310712,1,6,IGREIJA ASSENBLEIA DE DUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
103282,1,6,IGREIJA BATISTA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
262054,1,6,IGREIJA BATISTA E BAR AO LADO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
37362,1,6,IGREIJA BATISTA ERCULANO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
233889,2,6,IGREIJA CARTOLICA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
51416,2,6,IGREIJA CATOLICA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
357768,2,6,IGREIJA CATOLICA APOSTOLICA ROMANA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
177071,2,6,IGREIJA CATOLICA APOSTOLICA ROMANA DA PE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
286839,2,6,IGREIJA CATOLICA SAO PEDRO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
251270,2,6,IGREIJA CONCREGACAO CRITAN NO BRASIL,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
220256,1,6,IGREIJA CONGREGACAO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
6196,1,6,IGREIJA CONGREGACAO CRISTA NO BRASIL,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
371392,1,6,IGREIJA CRISTA COLUNA DE BETEL,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
327522,1,6,IGREIJA CRISTA MARANATA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
455179,1,6,IGREIJA DA ASSEMBLEIA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
484533,2,6,IGREIJA DEUS E AM0R,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
79973,1,6,IGREIJA DEUS E AMOR,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
35684,1,6,IGREIJA DO EVANGELHO QUADRAGULAR,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
362863,1,6,IGREIJA DO EVANGELHO QUADRANGULAR,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
69608,1,6,IGREIJA EVANGELICA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
112997,1,6,IGREIJA EVANGELICA BATISTA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
282223,1,6,IGREIJA EVANGELICA CENTRO DE CONVENCAO E,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
364444,2,6,IGREIJA EVANGELICA PENTENCOLTAL LUZ DIVI,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
446715,1,6,IGREIJA EVANGELICA TABERNACULO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
376905,1,6,IGREIJA EVANGELICA WESLEYANA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
134134,2,6,IGREIJA EVANJELICA ASSEMBLEIA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
42573,1,6,IGREIJA INTERNACIONAL DA GRACA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
509912,2,6,IGREIJA LUZ DIVINA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
69361,2,6,IGREIJA MADUREIRA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
160435,1,6,IGREIJA MANANCIAL PROFETICO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
171762,1,6,IGREIJA METODISTA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
461592,2,6,IGREIJA MINISTERIO MADUREIRAS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
362752,2,6,IGREIJA MISSAO DE JESUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
554564,1,6,IGREIJA MUNDIAL DO PODER DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
299254,2,6,IGREIJA NOSSA DA CONCEICAO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
155954,2,6,IGREIJA NOSSA SENHORA DE FATIMA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
69705,1,6,IGREIJA NOSSA SENHORA DO CARMO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
57365,1,6,IGREIJA PENTECOSTAL,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
212856,2,6,IGREIJA PENTECOSTAL DEUS E AMOR,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
272141,2,6,IGREIJA PENTENCOSTAL,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
476997,2,6,IGREIJA PRESBITERIANA DO BRASIL,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
566758,1,6,IGREIJA QUADRANGULAR,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
304736,1,6,IGREIJA RELIGIAO CATOLICA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
114277,2,6,IGREIJA S GABRIEL,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
147222,2,6,IGREIJA SANTA TEREZINHA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
190150,2,6,IGREIJA SAO JOSE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
501619,1,6,IGREIJA SAO JUDAD TADEU,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
20083,2,6,IGREIJA SAO PEDRO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
217030,1,6,IGREIJA SEICHO NO IE DO BRASIL,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
244247,2,6,IGREIJA SEM NOME,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
155714,2,6,IGREJ,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
388292,1,6,IGREJ ADVENTISTA DO SETIMO DIA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
221289,1,6,IGREJ ASSEMBLEIA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
23904,1,6,IGREJ ASSEMBLEIA DE DEUS BELAA VISTA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
261358,1,6,IGREJ DO EV QUQDRANGULAR,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
490887,1,6,IGREJ PREBITERIANA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
99,1,6,IGREJA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
116625,2,4,IGREJA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
257030,2,3,IGREJA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
411120,2,5,IGREJA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
525240,2,6,IGREJA    BARRACAO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
220368,1,6,IGREJA    CASA DE ORACAO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
8731,1,6,IGREJA   ASSEMBLEIA DE DEUS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
