id,landuse_id,landuse_description,label,anotador1,ambiguous,anotador3
7940885,6,fabrica de couro,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
9881530,6,fabrica de escovas industriais,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
6675003,6,fabrica de gesso,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
10406595,6,fabrica de linguica,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
5170799,6,fabrica de marmore,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,S,INDÚSTRIAS DE TRANSFORMAÇÃO
3468830,6,fabrica de mineracao,INDÚSTRIAS EXTRATIVAS,INDÚSTRIAS DE TRANSFORMAÇÃO,S,INDÚSTRIAS EXTRATIVAS
7235549,6,fabrica de pallet,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
8950549,6,fabrica de produtos plastico cem,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
2449131,6,fabrica lajotas,NÃO DEFINIDO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
9828768,6,fabrica trufas de chocolate,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,S,INDÚSTRIAS DE TRANSFORMAÇÃO
6262734,4,faculdade ensino distancia faetec cursos,EDUCAÇÃO,EDUCAÇÃO,N,EDUCAÇÃO
3714618,6,farinheira comintaria,NÃO DEFINIDO,NÃO DEFINIDO,N,NÃO DEFINIDO
6235226,6,farmacia,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS","- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS"
6170243,6,farmacia andicha,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS","- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS"
9330731,6,farmacia biguacu e imobiliaria central,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS","- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",S,ATIVIDADES IMOBILIÁRIAS
8926607,6,farmacia brasil,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS","- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS"
5099000,6,farmacia de manipulacao,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS","- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS"
3014830,6,farmacia do trabalhador do brasil,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS","- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS"
562503,6,farmacia droga mil,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS","- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS"
7827692,6,farmacia gran farma formulas senador ltd,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS","- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS"
2976578,6,farmacia santa barbara,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS","- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS"
7323379,6,farmacia santa maria,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS","- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS"
2932615,6,farmacia santo antao,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS","- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS"
2641345,6,farmacia saude do rabalhador,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS","- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS"
7467167,6,farmacia unipharma,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS","- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS"
2820438,6,farmicia vila rica,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS","- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS"
10000639,3,fazenda,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",N,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
322611,6,feira municipal,"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ARTES, CULTURA, ESPORTE E RECREAÇÃO",N,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
4118225,6,ferragem construcao de portao,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,N,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
10331411,6,ferragem primavera,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,N,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
10427310,6,ferragens e acessorios forgiarini,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,N,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
10198769,6,ferramenaria,NÃO DEFINIDO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
6840050,6,ferro e sucata,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",N,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
11061993,6,filadelfia instituto de educacao,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",EDUCAÇÃO,N,EDUCAÇÃO
9179362,6,financeira,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
6074790,6,financeira votorantin,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
8522830,6,firma,NÃO DEFINIDO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",N,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
6310681,6,firma de engenharia,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",N,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
2802424,6,firma geradora de energia,ELETRICIDADE E GÁS,ELETRICIDADE E GÁS,N,ELETRICIDADE E GÁS
5585701,6,flaezio lima negocios imobiliarios,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,N,ATIVIDADES IMOBILIÁRIAS
3144324,6,fliperama,NÃO DEFINIDO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",N,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
5142248,6,flop informatica,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,S,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
6814681,6,floricultura coleto,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,N,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
8458528,6,foccos tratamento de agua,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",N,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO"
5746888,6,fonseca supermercado,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS","- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",N,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS"
1054948,6,fonte mat para construcao,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,N,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
7151584,6,freire materiais de construcao,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,N,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
6188085,6,friaca tintas,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,N,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
2529568,6,frigorifico,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
4511561,6,frigorifico alvorada,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
2668370,6,frigorifico central,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
2442240,6,frigorifico da granja,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
1779662,6,frigorifico dois irmaos,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
3739262,6,frigorifico e mercado fabrine,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
1598045,6,frigorifico e mercantil sem nome,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
10646655,6,frigorifico iguatemi,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
1098971,6,frigorifico novo horizonte,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
3240564,6,frigorifico santo antonio,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
4444441,6,frigorifico serradao,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
1094803,6,frigorifico vitoria,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,N,INDÚSTRIAS DE TRANSFORMAÇÃO
7018121,6,frios e lanchonete,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
1921458,6,frutas maeda,NÃO DEFINIDO,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO"
478486,6,fruteira,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO"
11204890,4,fund de assistencia ao ensino,EDUCAÇÃO,EDUCAÇÃO,N,EDUCAÇÃO
2667428,6,fundos do cinema,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","ARTES, CULTURA, ESPORTE E RECREAÇÃO",N,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
10224641,6,fundos do n 85 e uma garagem,NÃO DEFINIDO,NÃO DEFINIDO,S,NÃO DEFINIDO
10678314,6,fundos oficina,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,NÃO DEFINIDO,s,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
8876570,6,funelaria de carros,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
7149628,6,funeraria santa cruz,NÃO DEFINIDO,OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
3943421,6,funger fundacao emprego e renda agencia,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",N,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
5695911,6,funilaria donato,NÃO DEFINIDO,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
9417079,3,gado de leite,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",N,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
8595932,3,gado leiteiro,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",N,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
11273266,3,gado leiteiro e corte,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",N,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
2763824,6,galeria comercial,- COMÉRCIO VAREJISTA,- COMÉRCIO VAREJISTA,S,- COMÉRCIO VAREJISTA
9474471,6,galinheiro,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",N,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
10823290,6,galpao,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,N,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
151038,6,galpao de cafe,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,N,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
5360866,6,galpao de cana,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,N,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
10167675,3,galpao de fumo,INDÚSTRIAS DE TRANSFORMAÇÃO,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,N,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
5830404,6,galpao de imoveis,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,s,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
9095952,6,galpao e garagem,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,N,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
3925905,6,galpao em reforma,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,N,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
11255715,6,galpao fechado,DESOCUPADO,DESOCUPADO,N,DESOCUPADO
10458211,3,galpao p gado,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",s,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
1641029,6,galpao vago,DESOCUPADO,DESOCUPADO,N,DESOCUPADO
3293918,6,galpoes,NÃO DEFINIDO,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,N,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
4299542,6,garagem,NÃO DEFINIDO,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,N,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
7542629,6,garagem da prefeitura,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,S,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
2695800,6,garagem de aluguel de carros,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,N,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
7025204,6,garagem de automovel,INDÚSTRIAS DE TRANSFORMAÇÃO,NÃO DEFINIDO,s,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
3170398,6,garagem de maria,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",NÃO DEFINIDO,s,NÃO DEFINIDO
1876702,6,garagem do seu biano,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",NÃO DEFINIDO,s,NÃO DEFINIDO
2238780,6,garagem domiciliar,NÃO DEFINIDO,NÃO DEFINIDO,s,NÃO DEFINIDO
6343691,6,garagen de onibus,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- TRANSPORTE TERRESTRE,s,- TRANSPORTE TERRESTRE
1450670,6,garimpo extracao pedras preciosas,INDÚSTRIAS EXTRATIVAS,INDÚSTRIAS EXTRATIVAS,N,INDÚSTRIAS EXTRATIVAS
